created_at,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,client,hashtags,urls,media_type,media_urls
4/4/24 22:49,'1775989020067287423',"For his 50th birthday, Elton John wore a boa-fringed, bejeweled drag ensemble. His wig featured a boat, out of which came smoke, and the contraption weighed 13lbs. John said the weight crushed his neck. ""Vanity almost killed me,"" he said, ""but it's the motherfucker of outfits"" https://t.co/C5GjR2DNEN",en,Tweet,266,7748,623,47,451319,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKWUjeWaQAAy6b3.jpg
4/4/24 23:00,'1775991737821045117',"John is one of the most spectacular dressers of our age. In his bio, he mused that his dress creativity may have come from his restricted childhood. He was also close to Versace, and remembered how Versace would call him and greet him with his usual, ""Allo, bitch"" https://t.co/0sktzVLw5H",en,Reply,54,1810,65,7,101269,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKWVHFGboAAE2TL.jpg,https://pbs.twimg.com/media/GKWVHGTbkAA5fWY.jpg,https://pbs.twimg.com/media/GKWVHGraYAE16Dw.jpg,https://pbs.twimg.com/media/GKWW_PobsAA7vGN.jpg"
4/4/24 21:44,'1775972837897228559',"his outfit is fine, but like ... a lot of people wear chinos with a button-up shirt.",en,Reply,85,11776,130,68,389604,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/4/24 18:19,'1775921036372181308',"nothing wrong with doing so but you may be wearing a women's jacket, as the fastening is crossing from left to right",en,Tweet,1613,45688,1179,663,7459053,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/4/24 17:59,'1775916178999071067',"blue checks? yea, we all blew checks on rent bc the 2008 housing crisis, zoning laws, and self-interested homeowners have made housing too expensive",en,Tweet,18,1934,87,19,164506,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/4/24 9:54,'1775793947253912048',"this Instagram account, where a stylish couple—sometimes with a guest appearance by their stylish daughter—show their daily outfits, makes me happy 🙂

IG akiandkoichi https://t.co/iW35tTJ6DX",en,Tweet,2705,27803,1624,108,1051816,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1775792723536326656/pu/vid/avc1/720x1280/-fCxApWPZUkK3Q0i.mp4?tag=12
4/4/24 11:14,'1775814175136317760',@Mariusj001 https://t.co/vLLRTriCiV,qme,Reply,37,723,13,8,20499,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1775814138083852288/pu/vid/avc1/720x1280/ytyZGb20Xt0Namps.mp4?tag=12
4/4/24 6:38,'1775744670762778990',"@appaulled001 @asayeed *friend gives birth*

me, wise: very interesting but i wonder if your child will grow up to revolutionize science, medicine, or the arts. i doubt it, but who knows?",en,Reply,2,102,4,1,1844,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 23:48,'1775641591304401023',me describing myself to an uber driver: hi are you here? I'm on the street. I'm wearing a jacket with lapels that end halfway from my collar to my shoulder. my collar is hugging my neck. my buttoning point is at my waist so the jacket forms a V-shaped silhoue—oh i see you,en,Tweet,216,12364,405,70,380215,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/4/24 2:37,'1775684053871845641',"@RJdeMans @sciolisticism driver: are you the guy who's dressed up?

me: no, I'm wearing a slightly textured jacket with patch pockets, swelled edges, and a two button cuff, which indicates this is actually casual",en,Reply,4,423,7,1,4659,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/4/24 0:08,'1775646570773684298',"@sciolisticism driver: are you the guy waving in a blazer?

me: no, I'm wearing a sport coat",en,Reply,2,1349,17,5,12623,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 22:25,'1775620705218138485',"1950s and '60s fashion was great. Photos from a new compilation of Garry Winogrand's photography, simply titled Color. https://t.co/FWbUhtrNRJ",en,Tweet,408,2923,167,109,220240,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKRFBJyaoAEXpA4.jpg,https://pbs.twimg.com/media/GKRFBK8bAAAXOFw.jpg,https://pbs.twimg.com/media/GKRFBLAa0AEx5HN.jpg,https://pbs.twimg.com/media/GKRFYbdasAAYmpy.jpg"
4/3/24 22:38,'1775623987437113759',"IMO, one of the reasons why these clothes are appealing is bc they're complex and have distinctive silhouettes. They don't just conform to the person's body. A lot of clothing now is too simple and slim fitting for them to have this effect. https://t.co/6VlEsvatTt",en,Reply,60,1102,39,19,104294,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKRH6RlbgAAWm7I.jpg,https://pbs.twimg.com/media/GKRH8UeaQAANUOq.jpg"
4/3/24 22:29,'1775621748698046875',"@gooftrupe IMO, the clothing was more complicated, which lends more visual interest than just jeans, polos, chinos, and t-shirts.",en,Reply,0,114,3,5,5854,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 20:30,'1775591599080374633',"a weird and bad tendency on here is people expressing a reasonable view (""people should not steal bikes"") and then mixing in their dark fantasies for extreme violence https://t.co/oLzSfKewx4",en,Tweet,27,1098,34,33,154084,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKQq40jaEAAmOV6.jpg
4/3/24 20:34,'1775592851025584171',"i think there are other solutions besides ""gentle conversation"" and ""break his head open with a brick"" 

https://t.co/Kf66nbtIhO",en,Reply,6,882,9,26,176573,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/Industrious112/status/1775592531516182722,,
4/3/24 21:12,'1775602350134382742',https://t.co/0KJNINBUIr,zxx,Reply,2,319,4,10,79278,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKQ07G_a4AAVzYN.png,https://pbs.twimg.com/media/GKQ07G8bIAAzASe.png"
4/3/24 21:10,'1775601764311638287',@stuarthammond14 @CjgbVictoria this you? https://t.co/2hnUpruY5T,en,Reply,0,14,1,5,3213,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKQ0ZGmaYAA21Jy.png
4/3/24 20:37,'1775593455026315301',"@Industrious112 do you ever wonder why all of your replies show up behind a ""ok get ready for something seriously stupid"" screen? https://t.co/kJGum1wIvJ",en,Reply,2,46,3,1,2818,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKQs0g9aoAA-5LD.png
4/3/24 19:20,'1775574117590409643',"it's weird to be a nobody and have a large account bc when my acct started growing, i saw a professor of economics at a big university say he loathes me and then a NYT columnist say ""it's time for him to die. it's not his fault, but it's time for twitter to kill him now""",en,Tweet,629,18068,495,304,1060353,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 19:49,'1775581379465707908',@61harpy he actually dressed pretty well!,en,Reply,2,277,2,3,88412,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 19:39,'1775578927765037064',@Chuck__da__kid love bean boots esp in the outfit you described,en,Reply,14,918,2,3,56181,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 19:22,'1775574690691719452',this professor would go on for days about how much he hates me and i was like brother you need to solve POVERTY,en,Reply,63,10540,205,51,281268,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 18:06,'1775555386726367538',"look how much better when

- jacket is larger
- jeans are less low rise and tapered

IMO, when people bring up body shape in my threads, what they're really objecting to is how the clothes fit. fit and body shape are two related but different things https://t.co/JjMSmGPdDX",en,Tweet,204,4130,102,63,296426,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKQJezuaAAA0ME3.jpg,https://pbs.twimg.com/media/GKQJez1aoAAF3-g.jpg"
4/3/24 18:32,'1775561914359374210',@dervish_candela would not call this cut high rise https://t.co/X1UCHVvSZC,en,Reply,2,113,3,1,9618,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKQQJPZbUAAPO3H.jpg
4/3/24 18:15,'1775557841493045284',@loose_buce Photo on the left is just David snapping a pic inside the classroom in which he teaches.,en,Reply,0,256,2,4,9707,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 18:12,'1775556998429557161',"@ShaneRPDX In this specific case, I would start with the jacket. What is the jacket silhouette that flatters Kirk best? Once that is nailed, then find pants that work with that jacket's silhouette. Pant and jacket silhouettes have to go together to form a coherent whole.",en,Reply,6,245,3,6,13956,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 6:12,'1775375685932261568',this is what you guys look like in turtleneck sweaters,en,Tweet,73,2982,84,132,287602,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 17:55,'1775552818394624322',@BrattoDavisu no worries! i have been there many times. love the photo of George! he looks so happy.,en,Reply,0,35,1,0,1338,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 16:52,'1775536774439395427',@TerrifyingQuest @Davoh no suit will be suitable for a tropical rainforest and tundra. would recommend more technical clothing.,en,Reply,0,6,1,2,693,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 10:44,'1775444163825484041',@BrattoDavisu def not below me https://t.co/Rw7rnQB6pc,en,Reply,1,81,1,2,2983,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKOlB14bgAANxRp.png,https://pbs.twimg.com/media/GKOlB14bwAAw-Ej.jpg,https://pbs.twimg.com/media/GKOlDgdbwAAZeuy.png,https://pbs.twimg.com/media/GKOlDgcbEAI_l9a.jpg"
4/3/24 10:05,'1775434318585983233',"Lots of misinformation in the replies. First, consider whether you need bespoke or made-to-measure. These are two different things. Bespoke means that the tailor is, at least in theory, drafting your pattern from scratch and then producing the garment through a series of three fittings. Made to measure means the garment is produced by adjusting a block pattern, made straight to finish, and then adjusted through a single fitting.

Some body types will require bespoke; others may be ok with made-to-measure. Many will be OK with ready-to-wear. Determining what you need will help you figure out your options.

There are no bespoke tailors in this area. Everyone who uses a bespoke tailor relies on traveling tailors who visit the Bay Area once every three to four months for trunk shows. Since a bespoke suit requires at least two, if not three, fittings and an initial meeting, this puts production well beyond your timeline.

All the options listed in these replies are made to measure, not bespoke. This can be fine, depending on how well you fit into the block pattern. To determine this, ask if they have a try-on suit. This can function as an ""interim fitting."" The more you have to change to the block pattern, the more risk you take. The less you change, the better. All of these MTM operations rely on other factories, often located in other countries, which means production time may still fall outside of your requirements. 

Much depends on your height, chest size, and waist size. As well as your budget. Given the very tight timeline, I would contact all the MTM programs and ask if they have try-on suits and order some ready-to-wear suits to try out. But which suits to order again depends on your body shape.",en,Reply,142,877,5,13,137125,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 7:32,'1775395851436986745',I think it's clownery to say that you support American workers but you're not willing to pay a little more https://t.co/Cmu9loS5Qq,en,Tweet,48,2387,113,25,220722,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKN5ElVbAAA1BSX.jpg,https://pbs.twimg.com/media/GKN5EldagAAMvvX.png"
4/3/24 8:16,'1775407044922835029',"@ldelvalle I am less interested in where clothes are made and more interested in how workers are treated. There are also sweatshops in the US. Hence, I'm pro-raising the minimum wage and supporting workers' organizing so they can advocate for themselves. 

https://t.co/IBKcijOmKY",en,Reply,1,284,8,2,4584,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.thenation.com/article/archive/made-in-america-never-meant-more-ethical/,,
4/3/24 7:09,'1775390264821158210',"it's perverse to be against unions, raising the minimum wage, and the development of new housing, while also denying the homeless the right to walk amongst us as citizens. as mike davis said, this is a ""logic from hell.""",en,Tweet,131,4775,294,47,366033,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 7:25,'1775394204472295726',@ldelvalle what do you think i am? the national institute for fashion criticism? i owe you nothing and you pay me nothing. i am an menswear enthusiast and a private citizen who tweets at my leisure.,en,Reply,13,888,18,10,9033,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 7:24,'1775393952105169169',"@ContrarianSaver i agree that if you are violent, the state should do something. but anti-vagrancy laws are not about violence",en,Reply,0,22,1,1,905,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 6:53,'1775386229477130278',@BrattoDavisu you ok bud?,en,Reply,0,165,1,1,4327,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 5:18,'1775362290050859340',@DEVKIT55 @ConsumeAsphalt outfit looks great!,en,Reply,0,5,0,1,773,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/2/24 23:52,'1775280135547269571',"I don't mention body shape because it's not a barrier to dressing well, and my page is about menswear, not body shapes. It's true that DeSantis' clothes don't fit particularly well but that's about the fit of his clothes, not his body shape https://t.co/mXQ7qtupei",en,Tweet,230,5504,177,50,572993,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKMPkQiacAAp0Pt.jpg,https://pbs.twimg.com/media/GKMPkQkaYAAkqNW.jpg"
4/3/24 5:14,'1775361314359284210',"@BGFCentral I'm unsure what you mean. Do you mean that certain tailoring styles look better on some body types than others? If so, I agree. But if you mean to say that certain body types can not look stylish in clothes, then I disagree.",en,Reply,0,8,1,4,1154,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/3/24 1:31,'1775305184102748336',i think larry david is the only celeb I've found relatable in my life. https://t.co/pypae5evDj,en,Tweet,2883,8806,626,95,972837,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1775304655410765824/pu/vid/avc1/720x1280/uBwHef315EVIiS8h.mp4?tag=12
4/3/24 0:42,'1775292671453716583',"@fraac1 It's hard to tell on screen, but that suit is casual in real life. It's made from tonal navy seersucker, which is a very casual summer fabric. The black tassel loafers are also more casual than black oxfords, which would be the traditional choice for a formal suit. https://t.co/cmI95ttqXj",en,Reply,9,249,3,2,12921,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKMbK8dbIAAGmXV.jpg,https://pbs.twimg.com/media/GKMbPxZbEAAQIiY.jpg"
